 VSOP87 VERSION D4    JUPITER   VARIABLE 3 (LBR)       *T**2    190 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4532  175  0  0  0  0  0  1 -4  2  0  0  0  0  0.00000000478     0.00000000179     0.00000000510 5.35664230912       9.56122755560 
 4532  176  0  0  0  0  8-14  0  0  0  0  0  0 -0.00000000196    -0.00000000449     0.00000000490 1.57324553106    1251.34038462480 
 4532  177  0  0  0  0  6-15  3  0  0  0  0  0  0.00000000395     0.00000000250     0.00000000467 5.92343423840     203.00415469950 
 4532  178  0  0  0  0 11-15  0  0  0  0  0  0  0.00000000122     0.00000000513     0.00000000528 5.81786945766    2627.11418447060 
 4532  179  0  0  0  0  2 -4 -3  0  0  0  0  0 -0.00000000207    -0.00000000396     0.00000000447 3.51498961805      18.15924726470 
 4532  180  0  0  0  0  0  0  1  0  0  0  0  0 -0.00000000353     0.00000000243     0.00000000429 0.16627197188      74.78159856730 
 4532  181  0  0  0  0  7 -6  0  0  0  0  0  0 -0.00000000486     0.00000000105     0.00000000497 0.30985248432    2428.04218303420 
 4532  182  0  0  0  0 12-18  0  0  0  0  0  0  0.00000000069     0.00000000511     0.00000000516 3.89424540015    2516.90786325120 
 4532  183  0  0  0  0 13-15  0  0  0  0  0  0 -0.00000000516     0.00000000055     0.00000000519 2.43126348834    3686.49611465980 
 4532  184  0  0  0  0  1 -3 -2  7  0  0  0  0  0.00000000219    -0.00000000340     0.00000000404 2.77840802846       7.16173111060 
 4532  185  0  0  0  0 13-16  0  0  0  0  0  0  0.00000000533    -0.00000000018     0.00000000533 4.77083438961    3473.19701922180 
 4532  186  0  0  0  0  6  0  0  0  0  0  0  0  0.00000000027     0.00000000515     0.00000000515 3.54549816613    3178.14579056760 
 4532  187  0  0  0  0 10-13  0  0  0  0  0  0  0.00000000533    -0.00000000008     0.00000000533 5.61415688189    2524.02141025200 
 4532  188  0  0  0  0  7 -3  0  0  0  0  0  0  0.00000000091    -0.00000000449     0.00000000458 4.91616403047    3067.93946934820 
 4532  189  0  0  0  0  1 -1  3  0  0  0  0  0  0.00000000179     0.00000000357     0.00000000400 3.13887720912     540.73666535850 
 4532  190  0  0  0  0  5-11  4 -2  0  0  0  0 -0.00000000238    -0.00000000293     0.00000000378 0.86122450940     525.02509864860 

