VSOP87 VERSION D4    JUPITER   VARIABLE 2 (LBR)       *T**1    141 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4521  127  0  0  0  0  1  0 -1  0  0  0  0  0 -0.00000000145     0.00000000003     0.00000000145 2.94976686191     454.90936652730 
 4521  128  0  0  0  0  2 -6  3  0  0  0  0  0  0.00000000036    -0.00000000109     0.00000000115 3.29206553804       3.93215326310 
 4521  129  0  0  0  0  7 -8  0  0  0  0  0  0 -0.00000000086     0.00000000055     0.00000000102 4.48856749557    2001.44399215820 
 4521  130  0  0  0  0  6-16  3  0  0  0  0  0 -0.00000000044     0.00000000096     0.00000000106 6.08434275898      10.29494073850 
 4521  131  0  0  0  0  6 -4  0  0  0  0  0  0  0.00000000047     0.00000000080     0.00000000093 5.84737771840    2324.94940881560 
 4521  132  0  0  0  0  3  5  0  0  0  0  0  0 -0.00000000027     0.00000000097     0.00000000101 0.15815934254    2655.56837247380 
 4521  133  0  0  0  0  3  2  0  0  0  0  0  0 -0.00000000005     0.00000000115     0.00000000115 3.59221021604    2015.67108615980 
 4521  134  0  0  0  0  1  0 -3  0  0  0  0  0 -0.00000000102    -0.00000000013     0.00000000103 4.70399583323     305.34616939270 
 4521  135  0  0  0  0  5 -6  3  0  0  0  0  0  0.00000000078     0.00000000031     0.00000000084 0.44180206332    1593.00504854690 
 4521  136  0  0  0  0  0  3 -2  0  0  0  0  0  0.00000000090    -0.00000000019     0.00000000092 2.44863388631     490.33408917940 
 4521  137  0  0  1  0  0  0  0  0  0  0  0  0  0.00000000085    -0.00000000020     0.00000000087 6.23817512863    6283.07584999140 
 4521  138  0  0  0  0  8 -9  0  0  0  0  0  0 -0.00000000008     0.00000000095     0.00000000095 3.30154605532    2317.83586181480 
 4521  139  0  0  0  0  5-17  6  0  0  0  0  0 -0.00000000058    -0.00000000042     0.00000000072 1.90578907085     528.94020556920 
 4521  140  0  0  0  0  7-17  6  0  0  0  0  0 -0.00000000058    -0.00000000042     0.00000000072 5.57619428876     530.44172462000 
 4521  141  0  0  0  0  7-11  3  0  0  0  0  0 -0.00000000074     0.00000000026     0.00000000078 5.97323507836    1585.89150154610 

