VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**0    526 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4330  146  0  0  7-13  0  0  0  0  0  0  0  0  0.00000000173    -0.00000001189     0.00000001202 4.02992510402     553.56940284240 
 4330  147  0  0  4 -3  0  0  0  0  0  0  0  0 -0.00000000839     0.00000000504     0.00000000979 2.00000879212   15110.46611986620 
 4330  148  0  0 11-19  0  3  0  0  0  0  0  0  0.00000000504     0.00000000819     0.00000000962 4.02380771400    6282.09552892320 
 4330  149  0  3 -8  4  0  0  0  0  0  0  0  0 -0.00000000928     0.00000000370     0.00000000999 3.62643002790    6262.30045449900 
 4330  150  0  0  0  0  0  1  0  0  0  0  0  0  0.00000000994     0.00000000268     0.00000001030 5.84989900289     213.29909543800 
 4330  151  0  7-10  0  0  0  0  0  0  0  0  0  0.00000000973    -0.00000000285     0.00000001014 2.84221578218    8662.24032356300 
 4330  152  0  0  6 -6  0  0  0  0  0  0  0  0 -0.00000000072    -0.00000001183     0.00000001185 1.51330541132   17654.78053974960 
 4330  153  0  0  1  0 -2  2  0  0  0  0  0  0 -0.00000000348     0.00000000902     0.00000000967 2.67081017562    5650.29211067820 
 4330  154  0  0  0  0  0  0  0  0  1  0 -2  0  0.00000000000    -0.00000001222     0.00000001222 2.65423784904   88860.05707098669 
 4330  155  0  0  1  0  0  0  0 -2  0  0  0  0  0.00000000953     0.00000000232     0.00000000981 2.36370360283    6206.80977871580 
 4330  156  0  0  2  0  0 -4  0  0  0  0  0  0 -0.00000000132     0.00000001025     0.00000001033 0.13874927606   11712.95531823080 
 4330  157  0 11-11  0  0  0  0  0  0  0  0  0 -0.00000000002     0.00000001103     0.00000001103 3.08477302937   43232.30665841560 
 4330  158  0  1  1  0  0  0  0  0  0  0  0  0  0.00000000530    -0.00000000574     0.00000000781 2.53372735932   16496.36139620240 
 4330  159  0  3 -4  0  1  0  0  0  0  0  0  0  0.00000000070     0.00000001017     0.00000001019 3.04569392376    6037.24420376200 
 4330  160  0  0  1  0 -4  5  0  0  0  0  0  0 -0.00000000694    -0.00000000388     0.00000000795 5.80662989111    5230.80746680300 
 4330  161  0  0  8-12  0  0  0  0  0  0  0  0 -0.00000000745     0.00000000325     0.00000000813 3.57710279439   10177.25767953360 
 4330  162  0  0  9-19  0  3  0  0  0  0  0  0  0.00000000096     0.00000000957     0.00000000962 5.31470594766    6284.05617105960 
 4330  163  0  0  2  0  2 -5  0  0  0  0  0  0  0.00000000440     0.00000000571     0.00000000721 5.96264301567   12559.03815298200 
 4330  164  0  0  1  0  0  0  0 -1  0  0  0  0 -0.00000000022     0.00000000966     0.00000000966 2.74714939953    6244.94281435360 
 4330  165  0  9-10  0  0  0  0  0  0  0  0  0 -0.00000000920    -0.00000000043     0.00000000921 0.10155275926   29088.81141598500 
 4330  166  0  0  0  0  3  0  0  0  0  0  0  0 -0.00000000598    -0.00000000349     0.00000000692 3.89764447548    1589.07289528380 
 4330  167  0  0  2 -5  0  0  0  0  0  0  0  0 -0.00000000279    -0.00000000662     0.00000000719 5.91791450402    4136.91043351620 
 4330  168  0  0  7-15  0  0  0  0  0  0  0  0 -0.00000000749     0.00000000188     0.00000000772 4.05505682353    6127.65545055720 
 4330  169  0  4 -3  0  0  0  0  0  0  0  0  0  0.00000000661    -0.00000000265     0.00000000712 5.49291532439   22003.91463486980 
 4330  170  0  0  2  0 -4  3  0  0  0  0  0  0  0.00000000572    -0.00000000353     0.00000000672 1.60700490811   11087.28512591840 
 4330  171  0  0  0  0  0  2  0  0  0  0  0  0 -0.00000000259    -0.00000000640     0.00000000690 4.50539825563     426.59819087600 
 4330  172  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000043    -0.00000000853     0.00000000854 3.26104981596   20426.57109242200 
 4330  173  0  0  8-10  0  0  0  0  0  0  0  0 -0.00000000577    -0.00000000312     0.00000000656 4.32410182940   16858.48253293320 
 4330  174  0  0  5  0 -5  0  0  0  0  0  0  0 -0.00000000027    -0.00000000839     0.00000000840 2.59572585222   28766.92442448400 
 4330  175  0  0  2  0 -3  2  0  0  0  0  0  0  0.00000000206    -0.00000000660     0.00000000692 0.61650089011   11403.67699557500 
 4330  176  0  0  0  0  2 -5  0  0  0  0  0  0  0.00000000165     0.00000000680     0.00000000700 3.40901167143       7.11354700080 
 4330  177  0  5 -9  0  0  0  0  0  0  0  0  0  0.00000000103     0.00000000718     0.00000000726 0.04243053594    5481.25491886760 
 4330  178  0  0  8 -9  0  0  0  0  0  0  0  0 -0.00000000285    -0.00000000478     0.00000000557 4.78317696534   20199.09495963300 
