 VSOP87 VERSION D4    JUPITER   VARIABLE 1 (LBR)       *T**2    191 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4512  169  0  0  0  0  9-12  0  0  0  0  0  0  0.00000000109     0.00000000142     0.00000000179 0.53892926207    2207.62954059540 
 4512  170  0  0  0  0  4  1  0  0  0  0  0  0 -0.00000000133    -0.00000000117     0.00000000177 5.56545270243    2332.06295581640 
 4512  171  0  0  0  0  7-14  3  0  0  0  0  0  0.00000000115     0.00000000127     0.00000000172 1.38604067808     945.99421523210 
 4512  172  0  0  0  0 11-14  0  0  0  0  0  0  0.00000000045     0.00000000198     0.00000000203 0.41899069603    2840.41327990860 
 4512  173  0  0  0  0 10-15  0  0  0  0  0  0 -0.00000000011    -0.00000000231     0.00000000231 2.26353330460    2097.42321937600 
 4512  174  0  0  0  0  5-14  3  0  0  0  0  0 -0.00000000228     0.00000000008     0.00000000228 3.82701076821     113.38771495710 
 4512  175  0  0  1  0  0  0  0  0  0  0  0  0 -0.00000000119    -0.00000000114     0.00000000165 4.08776703733    6283.07584999140 
 4512  176  0  0  0  0  7 -3  0  0  0  0  0  0 -0.00000000199    -0.00000000032     0.00000000202 3.30429764992    3067.93946934820 
 4512  177  0  0  0  0  5 -1  0  0  0  0  0  0 -0.00000000224     0.00000000000     0.00000000224 3.69285208525    2435.15573003500 
 4512  178  0  0  0  0  6 -3  0  0  0  0  0  0 -0.00000000214    -0.00000000002     0.00000000214 2.55756944911    2538.24850425360 
 4512  179  0  0  0  0  2 -5  1  0  0  0  0  0  0.00000000014     0.00000000202     0.00000000203 2.24205059922      67.66805156650 
 4512  180  0  1  0  0  0  0  0  0  0  0  0  0 -0.00000000113    -0.00000000102     0.00000000152 5.48122906518   10213.28554621100 
 4512  181  0  0  0  0 11-19  0  0  0  0  0  0 -0.00000000025     0.00000000189     0.00000000191 2.68685722531    1773.91780271860 
 4512  182  0  0  0  0  7-15  3  0  0  0  0  0 -0.00000000187    -0.00000000025     0.00000000189 2.95184620359     732.69511979410 
 4512  183  0  0  0  0  8-16  3  0  0  0  0  0 -0.00000000126     0.00000000079     0.00000000149 1.98737542735    1049.08698945070 
 4512  184  0  0  0  0 11-13  0  0  0  0  0  0  0.00000000044     0.00000000156     0.00000000163 1.24084734609    3053.71237534660 
 4512  185  0  0  0  0  9-16  0  0  0  0  0  0  0.00000000170    -0.00000000011     0.00000000171 2.34210749987    1354.43315884340 
 4512  186  0  0  0  0  1 -4 -3  0  0  0  0  0 -0.00000000094     0.00000000060     0.00000000112 5.77407285790     547.85021235930 
 4512  187  0  0  0  0  2 -9  0  0  0  0  0  0 -0.00000000030     0.00000000120     0.00000000124 0.14001204498     860.30992875280 
 4512  188  0  0  0  0  3 -4 -3  0  0  0  0  0 -0.00000000046     0.00000000073     0.00000000086 1.26924601636     511.53171782990 
 4512  189  0  0  0  0  1-11  3  0  0  0  0  0  0.00000000003     0.00000000114     0.00000000114 5.15982838070    1592.25428902150 
 4512  190  0  0  0  0  9-15  0  0  0  0  0  0 -0.00000000020    -0.00000000089     0.00000000091 1.48896790758    1567.73225428140 
 4512  191  0  0  0  0  4-16  3  0  0  0  0  0  0.00000000019    -0.00000000084     0.00000000086 4.34444949905    1069.67687092770 
