 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**1    292 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4331  151  0  0  1  0  2  0  0  0  0  0  0  0 -0.00000000031    -0.00000000093     0.00000000098 5.77016493489    7342.45778018060 
 4331  152  0  2  0  0  0  0  0  0  0  0  0  0  0.00000000028     0.00000000087     0.00000000092 6.03915555063   20426.57109242200 
 4331  153  0  0  6-12  0  0  0  0  0  0  0  0 -0.00000000093    -0.00000000022     0.00000000096 5.56909292561    2388.89402044920 
 4331  154  0  0  1  0 -2  2  0  0  0  0  0  0  0.00000000067     0.00000000045     0.00000000081 1.32131147691    5650.29211067820 
 4331  155  0  0  2  0 -6  5  0  0  0  0  0  0  0.00000000028     0.00000000081     0.00000000086 3.94529200528   10454.50138660520 
 4331  156  0  0  1  0  0  0  0  0 -3  0  1  0 -0.00000000046    -0.00000000061     0.00000000076 2.70729716925  143571.32428481648 
 4331  157  0  0  3 -3  0  0  0  0  0  0  0  0 -0.00000000013     0.00000000090     0.00000000091 5.64100034152    8827.39026987480 
 4331  158  0  4 -2  0  0  0  0  0  0  0  0  0  0.00000000068     0.00000000034     0.00000000076 1.80783856698   28286.99048486120 
 4331  159  0  9-10  0  0  0  0  0  0  0  0  0  0.00000000022    -0.00000000077     0.00000000081 1.90858992196   29088.81141598500 
 4331  160  0  5 -9  0  0  0  0  0  0  0  0  0 -0.00000000027    -0.00000000070     0.00000000075 3.40955892978    5481.25491886760 
 4331  161  0  0  7 -8  0  0  0  0  0  0  0  0  0.00000000058    -0.00000000037     0.00000000069 4.49936170873   17256.63153634140 
 4331  162  0  0  4 -4  0  0  0  0  0  0  0  0 -0.00000000005     0.00000000088     0.00000000088 1.10098454357   11769.85369316640 
 4331  163  0  0  0  0  1 -5  0  0  0  0  0  0 -0.00000000055     0.00000000037     0.00000000066 2.78285801977     536.80451209540 
 4331  164  0  0  3  0 -3  0  0  0  0  0  0  0 -0.00000000028     0.00000000062     0.00000000068 3.88179770758   17260.15465469040 
 4331  165  0  0 10-16  0  0  0  0  0  0  0  0 -0.00000000084    -0.00000000005     0.00000000084 1.59303306354    9380.95967271720 
 4331  166  0  0  2 -6  0  0  0  0  0  0  0  0  0.00000000088    -0.00000000001     0.00000000088 3.88076636762    7477.52286021600 
 4331  167  0  0  2  0 -4  3  0  0  0  0  0  0 -0.00000000039    -0.00000000046     0.00000000061 6.17558202197   11087.28512591840 
 4331  168  0  0  1  0  0  0  0 -2  0  0  0  0 -0.00000000036     0.00000000048     0.00000000060 4.34824715818    6206.80977871580 
 4331  169  0  0  2  0 -6  0  0  0  0  0  0  0  0.00000000082    -0.00000000002     0.00000000082 4.59843208943    9388.00590941520 
 4331  170  0  0  4 -9  0  0  0  0  0  0  0  0  0.00000000005    -0.00000000078     0.00000000079 1.63131230601    4933.20844033260 
 4331  171  0  0  6-13  0  0  0  0  0  0  0  0 -0.00000000005    -0.00000000078     0.00000000078 4.20905757484    5729.50644714900 
 4331  172  0  0  3  0 -1  0  0  0  0  0  0  0 -0.00000000041     0.00000000039     0.00000000057 5.48157926651   18319.53658487960 
 4331  173  0  0 10-15  0  0  0  0  0  0  0  0 -0.00000000054     0.00000000025     0.00000000060 1.01261781084   12721.57209941700 
 4331  174  0  4 -4  0  0  0  0  0  0  0  0  0 -0.00000000045    -0.00000000034     0.00000000056 1.63031935692   15720.83878487840 
 4331  175  0  0  4 -3  0  0  0  0  0  0  0  0  0.00000000036     0.00000000041     0.00000000055 0.24926735018   15110.46611986620 
 4331  176  0  8-15  0  0  0  0  0  0  0  0  0 -0.00000000058     0.00000000020     0.00000000061 5.93059279661   12539.85338018300 
 4331  177  0  0  2  0  1  0  0  0  0  0  0  0 -0.00000000037     0.00000000040     0.00000000055 4.84298966314   13095.84266507740 
 4331  178  0  7-10  0  0  0  0  0  0  0  0  0 -0.00000000066     0.00000000010     0.00000000067 6.11690589247    8662.24032356300 
 4331  179  0  0  1  0 -5  0  0  0  0  0  0  0 -0.00000000035     0.00000000041     0.00000000054 5.73750638571    3634.62102451840 
